Order ID,Date,Region,Sales Channel,Customer Type,Product Category,Product,Salesperson,Quantity,Unit Price,Discount,Revenue
ORD-1717,8/6/2026,West,Online,New,Networking,Ethernet Cable,Sofia Tan,7,17.1,3%,116.11
ORD-1718,1/8/2026,Central,Corporate Sales,Returning,Networking,Network Switch,Kevin Yap,8,168.48,10%,1213.06
ORD-1719,9/18/2026,North,Marketplace,Returning,Storage,USB Drive 128GB,Mei Tan,6,56.16,5%,320.11
ORD-1720,11/26/2026,West,Online,Returning,Networking,Network Switch,Ben Ho,2,153.9,0%,307.8
ORD-1721,9/23/2026,South,Online,Returning,Computers,Laptop Air 13,Raj Kumar,5,2250,20%,9000
ORD-1722,4/29/2026,West,Retail Store,New,Networking,Network Switch,Ben Ho,6,157.14,5%,895.7
ORD-1723,7/3/2026,West,Retail Store,Returning,Monitors,24-inch Monitor,Priya Shah,3,522,0%,1566
ORD-1724,11/29/2026,East,Corporate Sales,New,Storage,USB Drive 128GB,Grace Ng,3,57.24,8%,157.98
ORD-1725,2/12/2026,Central,Online,Returning,Computers,Laptop Pro 14,Chloe Lim,2,3052.8,8%,5617.15
ORD-1726,8/11/2026,North,Marketplace,Returning,Accessories,USB-C Hub,Mei Tan,3,49.5,15%,126.23
ORD-1727,8/12/2026,Central,Retail Store,New,Computers,Laptop Air 13,Chloe Lim,2,2295,10%,4131
ORD-1728,1/14/2026,Central,Retail Store,Returning,Computers,Desktop Mini,Hafiz Rahman,2,1620,3%,3142.8
ORD-1729,11/27/2026,South,Corporate Sales,Returning,Office Supplies,Sticky Notes,Jason Lee,11,7.63,10%,75.56
ORD-1730,2/2/2026,Central,Online,Returning,Storage,External HDD 2TB,Hafiz Rahman,7,273.6,5%,1819.44
ORD-1731,8/14/2026,North,Corporate Sales,Returning,Computers,Gaming Laptop,Mei Tan,2,3931.2,10%,7076.16
ORD-1732,11/26/2026,West,Online,Returning,Storage,External SSD 1TB,Sofia Tan,4,413.1,10%,1487.16
ORD-1733,11/6/2026,East,Online,New,Storage,External HDD 2TB,Amir Hassan,4,288,5%,1094.4
ORD-1734,6/20/2026,East,Online,Returning,Accessories,Laptop Stand,Amir Hassan,4,35.57,10%,128.04
ORD-1735,5/29/2026,East,Online,Returning,Storage,USB Drive 128GB,Grace Ng,8,55.08,5%,418.61
ORD-1736,2/9/2026,North,Marketplace,Returning,Accessories,Laptop Stand,Mei Tan,8,34.2,10%,246.24
ORD-1737,11/10/2026,North,Retail Store,Returning,Monitors,Ultrawide Monitor,Mei Tan,3,1377,5%,3924.45
ORD-1738,2/26/2026,Central,Retail Store,Returning,Storage,External HDD 2TB,Kevin Yap,4,305.28,3%,1184.49
ORD-1739,10/27/2026,South,Corporate Sales,New,Computers,Laptop Pro 14,Jason Lee,2,2937.6,5%,5581.44
ORD-1740,10/2/2026,East,Retail Store,Returning,Computers,Laptop Pro 14,Amir Hassan,2,2880,0%,5760
ORD-1741,11/9/2026,Central,Online,New,Accessories,Laptop Stand,Hafiz Rahman,2,33.17,8%,61.04
ORD-1742,9/29/2026,North,Marketplace,New,Accessories,Laptop Stand,Daniel Wong,8,34.2,20%,218.88
ORD-1743,11/29/2026,West,Online,Returning,Accessories,Keyboard,Ben Ho,4,58.5,10%,210.6
ORD-1744,8/21/2026,South,Online,Returning,Accessories,Webcam,Raj Kumar,5,72,3%,349.2
ORD-1745,9/8/2026,Central,Marketplace,Returning,Office Supplies,Pen Pack,Kevin Yap,5,10.48,10%,47.14
ORD-1746,1/17/2026,South,Marketplace,Returning,Computers,All-in-One PC,Jason Lee,2,2862,10%,5151.6
ORD-1747,9/23/2026,Central,Retail Store,Returning,Storage,External SSD 1TB,Chloe Lim,2,405,3%,785.7
ORD-1748,10/6/2026,East,Online,New,Office Supplies,Desk Organizer,Amir Hassan,2,30.56,3%,59.28
ORD-1749,8/7/2026,East,Retail Store,Returning,Monitors,Portable Monitor,Amir Hassan,2,655.2,10%,1179.36
ORD-1750,1/4/2026,North,Online,Returning,Computers,Laptop Pro 14,Daniel Wong,3,2880,5%,8208
ORD-1751,9/2/2026,Central,Online,New,Accessories,Keyboard,Hafiz Rahman,2,59.67,3%,115.76
ORD-1752,10/25/2026,West,Online,Returning,Networking,Ethernet Cable,Ben Ho,5,17.1,3%,82.94
ORD-1753,10/13/2026,Central,Marketplace,Returning,Accessories,Mouse Pad,Kevin Yap,6,13.5,3%,78.57
ORD-1754,10/16/2026,North,Retail Store,Returning,Monitors,Portable Monitor,Mei Tan,4,642.6,3%,2493.29
ORD-1755,6/23/2026,South,Retail Store,Returning,Accessories,Keyboard,Farah Ali,3,58.5,10%,157.95
ORD-1756,11/27/2026,South,Online,Returning,Storage,USB Drive 128GB,Raj Kumar,4,55.08,10%,198.29
ORD-1757,5/12/2026,Central,Marketplace,Returning,Office Supplies,Sticky Notes,Hafiz Rahman,9,7.49,5%,64.02
ORD-1758,1/13/2026,North,Online,Returning,Monitors,Ultrawide Monitor,Mei Tan,2,1309.5,8%,2409.48
ORD-1759,1/23/2026,East,Online,New,Networking,Network Switch,Grace Ng,2,162,3%,314.28
ORD-1760,2/1/2026,South,Online,New,Networking,Network Switch,Farah Ali,9,162,0%,1458
ORD-1761,3/6/2026,South,Marketplace,New,Office Supplies,Desk Organizer,Raj Kumar,6,32.76,10%,176.9
ORD-1762,8/31/2026,South,Online,Returning,Monitors,27-inch Monitor,Farah Ali,6,726.75,5%,4142.48
ORD-1763,8/8/2026,East,Marketplace,Returning,Monitors,24-inch Monitor,Amir Hassan,2,506.34,15%,860.78
ORD-1764,5/27/2026,West,Online,Returning,Office Supplies,Pen Pack,Priya Shah,2,11.23,15%,19.09
ORD-1765,6/13/2026,Central,Online,Returning,Computers,Laptop Pro 14,Kevin Yap,3,2880,3%,8380.8
ORD-1766,7/22/2026,Central,Corporate Sales,Returning,Computers,Gaming Laptop,Hafiz Rahman,5,3931.2,8%,18083.52
ORD-1767,4/2/2026,East,Corporate Sales,Returning,Computers,Laptop Air 13,Grace Ng,2,2137.5,0%,4275
ORD-1768,9/15/2026,South,Corporate Sales,Returning,Monitors,24-inch Monitor,Farah Ali,2,522,15%,887.4
ORD-1769,9/15/2026,East,Online,Returning,Accessories,USB-C Hub,Nora Chen,3,49.5,3%,144.05
ORD-1770,1/3/2026,East,Online,New,Storage,External HDD 2TB,Amir Hassan,5,279.36,0%,1396.8
ORD-1771,12/3/2026,North,Corporate Sales,Returning,Monitors,Portable Monitor,Daniel Wong,4,598.5,15%,2034.9
ORD-1772,9/22/2026,Central,Retail Store,New,Accessories,Wireless Mouse,Chloe Lim,5,38.48,8%,176.99
ORD-1773,8/5/2026,North,Online,New,Accessories,Keyboard,Daniel Wong,2,56.75,10%,102.14
ORD-1774,6/3/2026,North,Retail Store,Returning,Computers,Laptop Air 13,Aisha Lim,4,2250,5%,8550
ORD-1775,7/2/2026,North,Online,New,Storage,External SSD 1TB,Daniel Wong,2,421.2,0%,842.4
ORD-1776,11/21/2026,West,Online,Returning,Computers,All-in-One PC,Priya Shah,5,2862,3%,13880.7
ORD-1777,10/30/2026,Central,Online,Returning,Monitors,Portable Monitor,Kevin Yap,2,630,8%,1159.2
ORD-1778,5/28/2026,West,Online,New,Networking,Network Switch,Priya Shah,4,168.48,8%,620.01
ORD-1779,1/8/2026,North,Retail Store,Returning,Computers,Gaming Laptop,Aisha Lim,2,3780,0%,7560
ORD-1780,7/7/2026,North,Online,New,Networking,Network Switch,Mei Tan,2,165.24,3%,320.57
ORD-1781,7/14/2026,West,Online,New,Office Supplies,Desk Organizer,Priya Shah,2,32.13,5%,61.05
ORD-1782,12/26/2026,West,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Ben Ho,2,1350,0%,2700
ORD-1783,7/1/2026,North,Marketplace,Returning,Accessories,Keyboard,Daniel Wong,2,58.5,0%,117
ORD-1784,6/6/2026,West,Online,New,Accessories,Laptop Stand,Ben Ho,8,36.25,5%,275.52
ORD-1785,12/2/2026,South,Online,Returning,Monitors,Portable Monitor,Raj Kumar,4,630,10%,2268
ORD-1786,10/14/2026,Central,Corporate Sales,Returning,Monitors,27-inch Monitor,Hafiz Rahman,2,765,8%,1407.6
ORD-1787,4/18/2026,East,Online,New,Monitors,27-inch Monitor,Grace Ng,2,765,10%,1377
ORD-1788,10/16/2026,South,Retail Store,Returning,Office Supplies,Printer Paper,Raj Kumar,3,17.17,20%,41.21
ORD-1789,2/6/2026,Central,Online,Returning,Accessories,USB-C Hub,Hafiz Rahman,5,49.5,15%,210.38
ORD-1790,7/16/2026,West,Online,New,Computers,Gaming Laptop,Ben Ho,2,3780,0%,7560
ORD-1791,9/22/2026,North,Corporate Sales,New,Monitors,27-inch Monitor,Daniel Wong,2,765,8%,1407.6
ORD-1792,1/11/2026,North,Online,Returning,Computers,All-in-One PC,Aisha Lim,2,2619,5%,4976.1
ORD-1793,3/14/2026,South,Online,Returning,Storage,Memory Card 256GB,Jason Lee,5,81,10%,364.5
ORD-1794,4/11/2026,West,Corporate Sales,New,Computers,Laptop Air 13,Sofia Tan,2,2340,0%,4680
ORD-1795,1/11/2026,North,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Daniel Wong,2,1404,8%,2583.36
ORD-1796,2/16/2026,North,Marketplace,Returning,Office Supplies,Pen Pack,Mei Tan,2,10.8,3%,20.95
ORD-1797,4/29/2026,Central,Retail Store,Returning,Accessories,Mouse Pad,Chloe Lim,2,13.5,0%,27
ORD-1798,11/4/2026,North,Online,Returning,Storage,External SSD 1TB,Daniel Wong,3,384.75,20%,923.4
ORD-1799,2/8/2026,North,Retail Store,New,Storage,USB Drive 128GB,Aisha Lim,3,57.24,3%,166.57
ORD-1800,5/22/2026,Central,Marketplace,Returning,Networking,Network Switch,Hafiz Rahman,4,168.48,20%,539.14
ORD-1801,1/11/2026,East,Corporate Sales,Returning,Networking,Mesh Wi-Fi Set,Amir Hassan,9,641.25,15%,4905.56
ORD-1802,12/25/2026,Central,Online,Returning,Storage,Memory Card 256GB,Kevin Yap,4,84.24,0%,336.96
ORD-1803,12/27/2026,South,Retail Store,Returning,Networking,Ethernet Cable,Jason Lee,2,19.08,8%,35.11
ORD-1804,3/8/2026,South,Marketplace,Returning,Monitors,24-inch Monitor,Raj Kumar,2,542.88,3%,1053.19
ORD-1805,11/29/2026,East,Marketplace,Returning,Accessories,Wireless Mouse,Amir Hassan,6,40.5,20%,194.4
ORD-1806,3/15/2026,Central,Retail Store,Returning,Computers,Laptop Air 13,Chloe Lim,2,2182.5,20%,3492
ORD-1807,3/30/2026,South,Retail Store,New,Storage,Memory Card 256GB,Jason Lee,4,78.57,15%,267.14
ORD-1808,3/10/2026,Central,Online,New,Monitors,24-inch Monitor,Kevin Yap,2,532.44,8%,979.69
ORD-1809,10/21/2026,West,Retail Store,Returning,Office Supplies,Pen Pack,Sofia Tan,2,10.8,0%,21.6
ORD-1810,5/19/2026,Central,Corporate Sales,New,Computers,Desktop Mini,Chloe Lim,2,1684.8,0%,3369.6
ORD-1811,7/8/2026,Central,Marketplace,New,Computers,Laptop Air 13,Hafiz Rahman,2,2250,0%,4500
ORD-1812,5/27/2026,Central,Marketplace,Returning,Monitors,Ultrawide Monitor,Kevin Yap,3,1350,15%,3442.5
ORD-1813,11/1/2026,South,Marketplace,New,Networking,Network Switch,Farah Ali,4,162,10%,583.2
ORD-1814,1/26/2026,South,Marketplace,New,Storage,External HDD 2TB,Farah Ali,7,273.6,10%,1723.68
ORD-1815,10/10/2026,Central,Corporate Sales,Returning,Networking,Network Switch,Hafiz Rahman,7,165.24,8%,1064.15
ORD-1816,10/13/2026,North,Corporate Sales,New,Networking,Network Switch,Daniel Wong,4,157.14,10%,565.7
ORD-1817,2/11/2026,Central,Corporate Sales,Returning,Computers,Laptop Air 13,Chloe Lim,2,2385,5%,4531.5
ORD-1818,3/26/2026,West,Corporate Sales,New,Storage,External SSD 1TB,Priya Shah,7,405,20%,2268
ORD-1819,11/30/2026,North,Online,Returning,Networking,Wi-Fi Router,Daniel Wong,4,257.04,20%,822.53
ORD-1820,8/10/2026,North,Online,Returning,Storage,External HDD 2TB,Daniel Wong,5,299.52,20%,1198.08
ORD-1821,9/25/2026,East,Marketplace,Returning,Storage,Memory Card 256GB,Nora Chen,2,82.62,0%,165.24
ORD-1822,7/22/2026,Central,Online,Returning,Networking,Network Switch,Kevin Yap,5,162,0%,810
ORD-1823,3/16/2026,Central,Corporate Sales,New,Computers,Desktop Mini,Kevin Yap,2,1571.4,15%,2671.38
ORD-1824,3/27/2026,West,Retail Store,Returning,Office Supplies,Sticky Notes,Priya Shah,2,7.63,10%,13.74
ORD-1825,9/26/2026,West,Corporate Sales,New,Storage,External SSD 1TB,Sofia Tan,12,405,10%,4374
ORD-1826,7/26/2026,South,Online,Returning,Storage,External SSD 1TB,Raj Kumar,6,405,0%,2430
ORD-1827,12/7/2026,Central,Online,Returning,Storage,External HDD 2TB,Hafiz Rahman,2,288,15%,489.6
ORD-1828,9/15/2026,North,Retail Store,New,Office Supplies,Desk Organizer,Mei Tan,5,31.5,8%,144.9
ORD-1829,7/4/2026,North,Marketplace,New,Accessories,Webcam,Daniel Wong,4,72,5%,273.6
ORD-1830,3/8/2026,East,Online,Returning,Accessories,USB-C Hub,Grace Ng,8,48.02,8%,353.39
ORD-1831,7/3/2026,North,Corporate Sales,Returning,Storage,External HDD 2TB,Daniel Wong,8,293.76,10%,2115.07
ORD-1832,8/14/2026,Central,Online,Returning,Computers,All-in-One PC,Chloe Lim,2,2700,0%,5400
ORD-1833,9/14/2026,North,Corporate Sales,Returning,Computers,Desktop Mini,Mei Tan,3,1620,3%,4714.2
ORD-1834,8/2/2026,South,Online,Returning,Accessories,Mouse Pad,Raj Kumar,4,13.5,10%,48.6
ORD-1835,7/23/2026,East,Online,New,Accessories,Wireless Mouse,Nora Chen,3,40.5,8%,111.78
ORD-1836,5/24/2026,West,Corporate Sales,Returning,Networking,Network Switch,Priya Shah,9,171.72,5%,1468.21
ORD-1837,5/7/2026,West,Online,Returning,Accessories,Mouse Pad,Priya Shah,5,13.77,3%,66.78
ORD-1838,6/15/2026,North,Marketplace,Returning,Monitors,Ultrawide Monitor,Mei Tan,3,1404,10%,3790.8
ORD-1839,4/28/2026,North,Online,Returning,Office Supplies,Notebook Set,Mei Tan,5,21.83,15%,92.76
ORD-1840,3/8/2026,West,Retail Store,Returning,Office Supplies,Printer Paper,Priya Shah,3,16.2,5%,46.17
ORD-1841,11/23/2026,North,Online,New,Office Supplies,Notebook Set,Mei Tan,5,23.4,15%,99.45
ORD-1842,12/22/2026,Central,Marketplace,Returning,Monitors,24-inch Monitor,Kevin Yap,5,553.32,10%,2489.94
ORD-1843,6/11/2026,North,Marketplace,Returning,Networking,Network Switch,Mei Tan,3,171.72,8%,473.95
ORD-1844,5/22/2026,South,Retail Store,Returning,Accessories,Laptop Stand,Jason Lee,3,36.25,3%,105.49
ORD-1845,9/13/2026,North,Online,Returning,Storage,External SSD 1TB,Mei Tan,7,429.3,10%,2704.59
ORD-1846,5/20/2026,East,Online,New,Computers,Laptop Air 13,Amir Hassan,2,2340,0%,4680
ORD-1847,3/17/2026,East,Online,New,Monitors,27-inch Monitor,Amir Hassan,2,765,3%,1484.1
ORD-1848,5/29/2026,North,Marketplace,New,Computers,Gaming Laptop,Mei Tan,2,3780,10%,6804
ORD-1849,5/28/2026,West,Online,New,Accessories,USB-C Hub,Sofia Tan,7,50.49,0%,353.43
ORD-1850,12/31/2026,West,Online,Returning,Monitors,27-inch Monitor,Ben Ho,3,780.3,15%,1989.77
ORD-1851,7/30/2026,West,Marketplace,New,Networking,Wi-Fi Router,Priya Shah,2,252,8%,463.68
ORD-1852,4/22/2026,Central,Retail Store,Returning,Accessories,USB-C Hub,Hafiz Rahman,3,49.5,0%,148.5
ORD-1853,5/4/2026,West,Online,New,Accessories,Laptop Stand,Ben Ho,4,34.2,3%,132.7
ORD-1854,9/26/2026,North,Corporate Sales,Returning,Computers,All-in-One PC,Mei Tan,2,2700,3%,5238
ORD-1855,7/4/2026,Central,Retail Store,Returning,Accessories,Wireless Mouse,Kevin Yap,3,42.12,3%,122.57
ORD-1856,8/12/2026,South,Retail Store,Returning,Storage,USB Drive 128GB,Farah Ali,3,52.38,5%,149.28
ORD-1857,8/9/2026,South,Online,New,Accessories,Mouse Pad,Jason Lee,2,13.77,5%,26.16
ORD-1858,6/2/2026,South,Retail Store,New,Accessories,Mouse Pad,Raj Kumar,5,12.83,8%,59
ORD-1859,5/24/2026,Central,Corporate Sales,Returning,Monitors,27-inch Monitor,Chloe Lim,2,765,5%,1453.5
ORD-1860,2/24/2026,East,Online,Returning,Office Supplies,Pen Pack,Nora Chen,5,10.8,15%,45.9
ORD-1861,12/20/2026,South,Corporate Sales,Returning,Computers,Laptop Air 13,Jason Lee,2,2137.5,8%,3933
ORD-1862,4/29/2026,West,Marketplace,Returning,Accessories,Laptop Stand,Ben Ho,4,36.25,0%,145.01
ORD-1863,1/14/2026,East,Marketplace,Returning,Accessories,Laptop Stand,Nora Chen,3,34.2,20%,82.08
ORD-1864,10/23/2026,North,Marketplace,Returning,Monitors,24-inch Monitor,Daniel Wong,2,522,8%,960.48
ORD-1865,10/13/2026,East,Online,New,Monitors,24-inch Monitor,Amir Hassan,3,553.32,8%,1527.16
ORD-1866,8/4/2026,South,Online,New,Accessories,Webcam,Farah Ali,3,72,5%,205.2
ORD-1867,9/12/2026,Central,Online,Returning,Networking,Mesh Wi-Fi Set,Kevin Yap,2,654.75,5%,1244.03
ORD-1868,11/12/2026,North,Corporate Sales,Returning,Storage,Memory Card 256GB,Mei Tan,6,81,0%,486
ORD-1869,8/11/2026,West,Online,New,Accessories,Mouse Pad,Priya Shah,5,13.1,10%,58.93
ORD-1870,4/21/2026,West,Retail Store,Returning,Computers,Desktop Mini,Ben Ho,2,1620,10%,2916
ORD-1871,8/3/2026,West,Retail Store,New,Monitors,Portable Monitor,Sofia Tan,2,630,10%,1134
ORD-1872,3/16/2026,Central,Online,New,Computers,Laptop Air 13,Chloe Lim,2,2340,0%,4680
ORD-1873,8/1/2026,East,Corporate Sales,Returning,Storage,External HDD 2TB,Nora Chen,9,273.6,5%,2339.28
ORD-1874,1/2/2026,West,Corporate Sales,New,Computers,Laptop Pro 14,Sofia Tan,2,2880,8%,5299.2
ORD-1875,1/10/2026,Central,Online,Returning,Computers,Laptop Pro 14,Hafiz Rahman,2,2880,10%,5184
ORD-1876,10/11/2026,South,Online,New,Storage,External SSD 1TB,Farah Ali,6,384.75,3%,2239.25
ORD-1877,2/27/2026,South,Online,New,Accessories,USB-C Hub,Jason Lee,3,49.5,3%,144.05
ORD-1878,6/29/2026,West,Marketplace,Returning,Networking,Mesh Wi-Fi Set,Sofia Tan,8,654.75,5%,4976.1
ORD-1879,4/8/2026,South,Marketplace,New,Accessories,Keyboard,Raj Kumar,3,58.5,5%,166.73
ORD-1880,5/9/2026,Central,Corporate Sales,Returning,Computers,Laptop Pro 14,Hafiz Rahman,4,2880,10%,10368
ORD-1881,11/23/2026,Central,Corporate Sales,Returning,Networking,Mesh Wi-Fi Set,Hafiz Rahman,5,688.5,8%,3167.1
ORD-1882,4/11/2026,East,Marketplace,New,Accessories,Keyboard,Amir Hassan,5,58.5,5%,277.88
ORD-1883,6/23/2026,Central,Retail Store,Returning,Accessories,Mouse Pad,Kevin Yap,3,13.5,8%,37.26
ORD-1884,7/18/2026,East,Online,New,Storage,External HDD 2TB,Nora Chen,2,279.36,0%,558.72
ORD-1885,5/16/2026,Central,Marketplace,New,Accessories,Keyboard,Kevin Yap,3,58.5,15%,149.18
ORD-1886,12/30/2026,East,Online,New,Storage,External SSD 1TB,Amir Hassan,3,405,0%,1215
ORD-1887,5/23/2026,North,Retail Store,Returning,Monitors,27-inch Monitor,Mei Tan,2,726.75,0%,1453.5
ORD-1888,2/19/2026,Central,Retail Store,Returning,Monitors,27-inch Monitor,Hafiz Rahman,2,765,8%,1407.6
ORD-1889,10/23/2026,North,Online,New,Storage,External HDD 2TB,Daniel Wong,2,288,10%,518.4
ORD-1890,12/15/2026,East,Marketplace,Returning,Monitors,27-inch Monitor,Nora Chen,5,795.6,5%,3779.1
ORD-1891,7/31/2026,North,Online,Returning,Accessories,Keyboard,Aisha Lim,6,56.75,5%,323.45
ORD-1892,9/13/2026,Central,Online,Returning,Storage,External HDD 2TB,Kevin Yap,2,288,0%,576
ORD-1893,11/10/2026,North,Online,Returning,Accessories,Webcam,Daniel Wong,5,68.4,3%,331.74
ORD-1894,3/30/2026,North,Online,Returning,Monitors,Portable Monitor,Aisha Lim,2,598.5,0%,1197
ORD-1895,12/1/2026,West,Marketplace,Returning,Accessories,USB-C Hub,Sofia Tan,8,50.49,10%,363.53
ORD-1896,5/29/2026,West,Online,Returning,Accessories,Webcam,Sofia Tan,3,74.88,15%,190.94
ORD-1897,5/4/2026,West,Online,Returning,Networking,Mesh Wi-Fi Set,Priya Shah,6,675,8%,3726
ORD-1898,3/31/2026,East,Marketplace,Returning,Monitors,Ultrawide Monitor,Amir Hassan,4,1431,5%,5437.8
ORD-1899,8/31/2026,East,Marketplace,Returning,Computers,Laptop Air 13,Amir Hassan,4,2182.5,8%,8031.6
ORD-1900,1/2/2026,North,Marketplace,Returning,Networking,Wi-Fi Router,Aisha Lim,2,267.12,5%,507.53
ORD-1901,9/3/2026,East,Online,New,Storage,Memory Card 256GB,Amir Hassan,9,81,20%,583.2
ORD-1902,5/9/2026,Central,Marketplace,Returning,Computers,Desktop Mini,Kevin Yap,2,1684.8,8%,3100.03
ORD-1903,12/2/2026,East,Retail Store,New,Accessories,USB-C Hub,Grace Ng,3,52.47,10%,141.67
ORD-1904,1/21/2026,North,Corporate Sales,Returning,Monitors,27-inch Monitor,Aisha Lim,2,742.05,3%,1439.58
ORD-1905,8/11/2026,South,Retail Store,New,Monitors,Portable Monitor,Farah Ali,2,611.1,10%,1099.98
ORD-1906,7/10/2026,South,Online,New,Storage,External HDD 2TB,Jason Lee,2,305.28,5%,580.03
ORD-1907,3/16/2026,North,Online,Returning,Networking,Network Switch,Aisha Lim,7,153.9,5%,1023.44
ORD-1908,7/12/2026,North,Marketplace,Returning,Storage,USB Drive 128GB,Mei Tan,4,54,3%,209.52
ORD-1909,3/4/2026,South,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Farah Ali,4,1350,0%,5400
ORD-1910,5/25/2026,South,Online,Returning,Monitors,27-inch Monitor,Farah Ali,2,795.6,8%,1463.9
ORD-1911,11/18/2026,Central,Retail Store,New,Storage,External HDD 2TB,Kevin Yap,4,293.76,15%,998.78
ORD-1912,10/24/2026,West,Online,Returning,Networking,Network Switch,Ben Ho,2,165.24,20%,264.38
ORD-1913,4/24/2026,North,Retail Store,Returning,Accessories,USB-C Hub,Mei Tan,2,48.02,10%,86.43
ORD-1914,6/18/2026,West,Retail Store,New,Accessories,Keyboard,Ben Ho,3,55.58,8%,153.39
ORD-1915,11/17/2026,Central,Online,Returning,Networking,Network Switch,Hafiz Rahman,3,168.48,15%,429.62
ORD-1916,7/25/2026,South,Marketplace,Returning,Computers,All-in-One PC,Jason Lee,2,2700,5%,5130
ORD-1917,9/14/2026,West,Corporate Sales,Returning,Networking,Wi-Fi Router,Priya Shah,11,244.44,0%,2688.84
ORD-1918,1/30/2026,South,Retail Store,Returning,Networking,Wi-Fi Router,Jason Lee,4,267.12,10%,961.63
ORD-1919,4/14/2026,North,Corporate Sales,Returning,Computers,Gaming Laptop,Aisha Lim,2,3666.6,10%,6599.88
ORD-1920,6/27/2026,West,Corporate Sales,Returning,Networking,Mesh Wi-Fi Set,Ben Ho,6,675,10%,3645
ORD-1921,11/26/2026,Central,Corporate Sales,New,Networking,Wi-Fi Router,Kevin Yap,3,239.4,15%,610.47
ORD-1922,11/20/2026,South,Online,Returning,Computers,All-in-One PC,Raj Kumar,2,2808,10%,5054.4
ORD-1923,11/19/2026,East,Marketplace,Returning,Storage,Memory Card 256GB,Nora Chen,4,82.62,8%,304.04
ORD-1924,5/9/2026,East,Retail Store,Returning,Office Supplies,Desk Organizer,Nora Chen,8,31.5,3%,244.44
ORD-1925,1/1/2026,West,Retail Store,New,Storage,External SSD 1TB,Ben Ho,2,421.2,8%,775.01
ORD-1926,9/25/2026,South,Online,Returning,Accessories,Webcam,Farah Ali,5,72,10%,324
ORD-1927,10/22/2026,North,Online,New,Accessories,Webcam,Mei Tan,2,69.84,15%,118.73
ORD-1928,10/2/2026,South,Online,New,Office Supplies,Pen Pack,Farah Ali,2,11.23,8%,20.67
ORD-1929,1/31/2026,West,Online,Returning,Office Supplies,Printer Paper,Sofia Tan,2,16.2,0%,32.4
ORD-1930,9/21/2026,East,Online,Returning,Networking,Network Switch,Nora Chen,2,153.9,10%,277.02
ORD-1931,1/3/2026,East,Retail Store,Returning,Accessories,Laptop Stand,Nora Chen,7,33.17,0%,232.22
ORD-1932,3/24/2026,West,Online,New,Accessories,Wireless Mouse,Ben Ho,5,41.31,5%,196.22
ORD-1933,10/16/2026,East,Marketplace,Returning,Accessories,Keyboard,Grace Ng,8,58.5,0%,468
ORD-1934,5/26/2026,North,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Aisha Lim,3,1377,8%,3800.52
ORD-1935,12/3/2026,South,Retail Store,New,Accessories,Wireless Mouse,Jason Lee,4,40.5,3%,157.14
ORD-1936,12/17/2026,South,Online,New,Computers,Laptop Air 13,Farah Ali,2,2295,5%,4360.5
ORD-1937,5/25/2026,South,Online,Returning,Storage,External HDD 2TB,Raj Kumar,4,305.28,3%,1184.49
ORD-1938,8/13/2026,South,Online,New,Monitors,24-inch Monitor,Farah Ali,3,542.88,3%,1579.78
ORD-1939,2/3/2026,Central,Retail Store,Returning,Monitors,24-inch Monitor,Hafiz Rahman,2,553.32,3%,1073.44
ORD-1940,1/4/2026,South,Corporate Sales,Returning,Networking,Network Switch,Raj Kumar,4,162,20%,518.4
ORD-1941,11/30/2026,East,Online,New,Monitors,Portable Monitor,Amir Hassan,2,630,15%,1071
ORD-1942,2/25/2026,South,Retail Store,Returning,Storage,Memory Card 256GB,Raj Kumar,6,85.86,20%,412.13
